Geneid	description	read01	read02	read03	read04	read05	read06	read07	read08
CG3705	aay	15.7013464694163	8.7835580263278	9.87273804654386	9.7577831695807	15.8123757431512	11.860348702413	13.746963276662	15.6931781546225
CG1782	Uba1	31.4026929388326	31.2304285380544	21.7200237023965	23.4186796069937	12.8475552913103	13.8370734861485	11.783111379996	6.86576544264733
CG3051	AMPKalpha	29.4400246301556	18.5430669444698	22.7072975070509	16.5882313882872	27.6716575505146	31.6275965397679	29.4577784499899	41.194592655884
CG3997	RpL39	503.424421175661	513.350169094269	507.458735592355	552.290527398268	544.538689654769	534.704054000452	539.077345634816	494.335111870608
CG1519	Prosalpha7	28.4586904758171	37.0861338889396	28.6309403349772	20.4913446561195	22.7302901307798	26.6857845804292	34.3674081916549	33.3480035785727
CG6298	Jon74E	13.7386781607393	14.639263377213	19.7454760930877	11.7093398034968	14.8241022592042	19.767247837355	8.83733353499697	11.7698836159669
CG10811	eIF4G1	37.2906978648638	35.1342321053112	35.5418569675579	39.0311326783228	51.3902211652413	31.6275965397679	42.2228157783189	36.2904744825645
CG2827	Taldo	53.9733784886186	62.4608570761088	56.2746068653	50.7404724818197	61.2729560047108	53.3715691608584	66.7709644866438	62.7727126184899
CG3835	D2hgdh	41.2160344822178	50.7494463743384	27.6436665303228	36.1037977274486	36.5661189060371	33.6043213235034	23.5662227599919	31.3863563092449
CG2918	CG2918	37.2906978648638	30.2544776462402	18.7582022884333	24.3944579239518	38.542665873931	28.6625093641647	15.710815173328	20.597296327942
CG17896	CG17896	26.49602216714	24.398772295355	34.5545831629035	25.3702362409098	29.6482045184085	32.6159589316357	43.2047417266519	35.3096508479006
CG3456	Mct1	16.6826806237548	19.519017836284	22.7072975070509	17.5640097052453	17.7889227110451	39.5344956747099	41.2408898299859	31.3863563092449
CG4170	vig	9.8133415433852	5.8557053508852	16.7836546791246	5.85466990174842	13.8358287752573	11.860348702413	5.89155568999798	11.7698836159669
CG10751	robl	9.8133415433852	15.6152142690272	18.7582022884333	13.660896437413	15.8123757431512	14.8254358780162	18.6565930183269	14.7123545199586
CG8649	Fim	118.741432674961	107.354598099562	105.638297098019	95.6262750618909	113.651450653899	97.8478767949071	121.758817593292	91.2165980237431
CG1520	WASp	17.6640147780934	15.6152142690272	11.8472856558526	13.660896437413	4.94136741973474	9.88362391867748	11.783111379996	9.80823634663904
CG1982	Sodh-1	16.6826806237548	9.759508918142	12.834559460507	19.5155663391614	16.8006492270981	16.8021606617517	9.81925948332997	11.7698836159669
CG8098	Picot	33.3653612475097	15.6152142690272	29.6182141396316	24.3944579239518	61.2729560047108	51.3948443771229	47.1324455199839	54.9261235411786
CG7717	Mekk1	14.7200123150778	9.759508918142	10.8600118511982	12.6851181204549	15.8123757431512	29.6508717560324	11.783111379996	17.6548254239503
CG11415	Tsp2A	78.5067323470816	81.9798749123928	71.0837139351158	58.5466990174842	65.2260499404986	65.2319178632714	62.8432606933118	52.9644762718508
CG12773	CG12773	12.7573440064008	13.6633124853988	15.7963808744702	13.660896437413	12.8475552913103	16.8021606617517	15.710815173328	6.86576544264733
CG6773	Sec13	19.6266830867704	13.6633124853988	15.7963808744702	13.660896437413	12.8475552913103	7.90689913494198	4.90962974166499	9.80823634663904
CG6050	mEFTu1	17.6640147780934	14.639263377213	19.7454760930877	14.6366747543711	9.88273483946949	22.7323350129582	14.728889224995	15.6931781546225
CG17521	RpL10	420.992352211225	417.706981696478	437.362295461893	449.83380411767	885.493041616466	796.620087845405	901.408020569691	898.434449352136
CG17023	Dbp80	43.1787027908949	35.1342321053112	43.440047404793	42.9342459461551	11.8592818073634	8.89526152680973	11.783111379996	7.84658907731123
CG17686	DIP1	19.6266830867704	31.2304285380544	39.4909521861755	31.2249061426583	6.91791438762864	6.91853674307424	9.81925948332997	12.7507072506308
CG6948	Clc	21.5893513954474	26.3506740789834	25.669118921014	26.3460145578679	21.7420166468329	28.6625093641647	21.6023708633259	25.5014145012615
CG7398	Tnpo	7.85067323470816	5.8557053508852	13.8218332651614	17.5640097052453	19.765469678939	27.6741469722969	29.4577784499899	15.6931781546225
CG3059	NTPase	10.7946756977237	13.6633124853988	8.88546424188948	5.85466990174842	19.765469678939	25.6974221885614	15.710815173328	15.6931781546225
CG4900	Irp-1A	10.7946756977237	12.6873615935846	8.88546424188948	13.660896437413	12.8475552913103	13.8370734861485	10.801185431663	15.6931781546225
CG3719	CG3719	18.6453489324319	25.3747231871692	17.770928483779	28.297571191784	21.7420166468329	18.7788854454872	20.6204449149929	16.6740017892864
CG2681	CG2681	21.5893513954474	23.4228214035408	17.770928483779	19.5155663391614	26.6833840665676	29.6508717560324	25.5300746566579	26.4822381359254
CG4585	Cpes	7.85067323470816	11.7114107017704	13.8218332651614	20.4913446561195	9.88273483946949	6.91853674307424	5.89155568999798	12.7507072506308
CG4581	Mtpbeta	10.7946756977237	14.639263377213	17.770928483779	11.7093398034968	11.8592818073634	17.7905230536195	15.710815173328	23.5397672319337
CG5277	Ip259	32.3840270931712	30.2544776462402	40.4782259908298	44.8858025800712	47.4371272294535	38.5461332828422	33.3854822433219	33.3480035785727
CG8453	Cyp6g1	129.536108372685	140.536928421245	181.658380056407	78.0622653566456	43.4840332936657	28.6625093641647	42.2228157783189	38.2521217518923
CG9102	bab2	13.7386781607393	13.6633124853988	3.94909521861755	15.6124530713291	6.91791438762864	9.88362391867748	8.83733353499697	8.82741271197514
CG9677	eIF3e	20.6080172411089	18.5430669444698	21.7200237023965	18.5397880222033	14.8241022592042	22.7323350129582	13.746963276662	15.6931781546225
CG4199	CG4199	19.6266830867704	18.5430669444698	18.7582022884333	28.297571191784	47.4371272294535	39.5344956747099	53.0240012099818	43.1562399252118
CG16983	SkpA	63.7867200320038	50.7494463743384	65.1600711071895	75.1349304057714	63.2495029726047	47.4413948096519	67.7528904349768	58.8494180798343
CG16982	Roc1a	27.4773563214786	27.3266249707976	30.605487944286	42.9342459461551	23.7185636147268	30.6392341479002	22.5842968116589	35.3096508479006
CG3558	CG3558	17.6640147780934	19.519017836284	7.89819043723509	11.7093398034968	10.8710083234164	9.88362391867748	6.87348163833098	8.82741271197514
CG5885	CG5885	27.4773563214786	27.3266249707976	20.7327498977421	22.4429012900356	15.8123757431512	24.7090597966937	28.4758525016569	26.4822381359254
CG8083	CNT2	45.1413710995719	23.4228214035408	30.605487944286	13.660896437413	28.6599310344615	28.6625093641647	29.4577784499899	29.4247090399171
CG6699	beta'COP	17.6640147780934	9.759508918142	19.7454760930877	17.5640097052453	8.89446135552254	9.88362391867748	5.89155568999798	9.80823634663904
CG2262	Smox	27.4773563214786	27.3266249707976	29.6182141396316	37.0795760444067	158.123757431512	75.1155417819488	133.541928973288	90.2357743890792
CG3621	ND-B14.5A	41.2160344822178	55.6292008334094	49.3636902327193	43.9100242631132	45.4605802615596	46.4530324177842	45.1685936233179	55.9069471758425
CG3637	Cortactin	14.7200123150778	21.4709196199124	10.8600118511982	16.5882313882872	14.8241022592042	12.8487110942807	15.710815173328	11.7698836159669
CG4123	Mipp1	28.4586904758171	38.0620847807538	25.669118921014	31.2249061426583	41.5074863257718	41.5112204584454	46.1505195716509	39.2329453865562
CG9038	UBL3	19.6266830867704	31.2304285380544	27.6436665303228	27.321792874826	3.95309393578779	0.988362391867748	2.94577784499899	5.88494180798343
CG4944	cib	36.3093637105252	31.2304285380544	34.5545831629035	33.1764627765744	31.6247514863024	27.6741469722969	40.2589638816529	29.4247090399171
CG14818	CG14818	70.6560591123734	81.9798749123928	110.574666121291	144.415190909794	23.7185636147268	30.6392341479002	25.5300746566579	29.4247090399171
CG7958	tna	29.4400246301556	27.3266249707976	23.6945713117053	23.4186796069937	16.8006492270981	8.89526152680973	9.81925948332997	7.84658907731123
CG9774	Rok	12.7573440064008	16.5911651608414	21.7200237023965	12.6851181204549	14.8241022592042	14.8254358780162	21.6023708633259	24.5205908665976
CG10206	nop5	27.4773563214786	13.6633124853988	11.8472856558526	23.4186796069937	13.8358287752573	8.89526152680973	3.92770379333199	7.84658907731123
CG8053	eIF1A	24.533353858463	39.038035672568	32.5800355535947	26.3460145578679	73.1322378120742	51.3948443771229	51.0601493133159	54.9261235411786
CG10840	eIF5B	15.7013464694163	8.7835580263278	13.8218332651614	16.5882313882872	11.8592818073634	20.7556102292227	13.746963276662	14.7123545199586
CG6644	Ugt35A1	13.7386781607393	10.7354598099562	8.88546424188948	18.5397880222033	8.89446135552254	2.96508717560324	12.765037328329	7.84658907731123
CG7977	RpL23A	74.5813957297275	66.3646606433656	64.1727973025351	71.2318171379391	87.9563400712784	75.1155417819488	70.6986682799758	65.7151835224816
CG32555	RhoGAPp190	62.8053858776653	39.038035672568	39.4909521861755	39.0311326783228	8.89446135552254	7.90689913494198	2.94577784499899	16.6740017892864
CG11981	Prosbeta3	14.7200123150778	19.519017836284	8.88546424188948	10.7335614865388	12.8475552913103	8.89526152680973	10.801185431663	12.7507072506308
CG10009	Noa36	19.6266830867704	19.519017836284	31.5927617489404	27.321792874826	10.8710083234164	7.90689913494198	8.83733353499697	5.88494180798343
CG17704	Nipped-B	10.7946756977237	9.759508918142	15.7963808744702	11.7093398034968	12.8475552913103	10.8719863105452	13.746963276662	10.7890599813029
CG4994	Mpcp2	55.9360467972956	43.917790131639	54.3000592559913	64.4013689192327	108.710083234164	126.510386159072	131.578077076622	133.392014314291
CG1780	Idgf4	12.7573440064008	23.4228214035408	13.8218332651614	19.5155663391614	20.7537431628859	21.7439726210905	16.692741121661	11.7698836159669
CG6603	Hsc70Cb	18.6453489324319	14.639263377213	17.770928483779	17.5640097052453	13.8358287752573	13.8370734861485	20.6204449149929	17.6548254239503
CG17608	Agpat2	13.7386781607393	11.7114107017704	16.7836546791246	14.6366747543711	10.8710083234164	15.813798269884	19.6385189666599	14.7123545199586
CG1836	Rad23	8.83200738904668	2.9278526754426	1.97454760930877	3.90311326783228	13.8358287752573	13.8370734861485	15.710815173328	19.6164726932781
CG13364	CG13364	22.570685549786	18.5430669444698	14.8091070698158	14.6366747543711	10.8710083234164	13.8370734861485	16.692741121661	16.6740017892864
CG4302	Ugt49B1	15.7013464694163	14.639263377213	7.89819043723509	18.5397880222033	21.7420166468329	16.8021606617517	14.728889224995	18.6356490586142
CG5353	ThrRS	11.7760098520622	14.639263377213	18.7582022884333	16.5882313882872	15.8123757431512	24.7090597966937	11.783111379996	16.6740017892864
CG2977	Inx7	6.86933908036964	7.8076071345136	5.92364282792632	8.78200485262263	43.4840332936657	19.767247837355	19.6385189666599	47.0795344638674
CG4590	Inx2	35.3280295561867	19.519017836284	29.6182141396316	17.5640097052453	11.8592818073634	16.8021606617517	7.85540758666398	9.80823634663904
CG10342	NPF	8.83200738904668	12.6873615935846	8.88546424188948	9.7577831695807	10.8710083234164	14.8254358780162	9.81925948332997	14.7123545199586
CG33206	Gmap	13.7386781607393	14.639263377213	6.9109166325807	5.85466990174842	13.8358287752573	10.8719863105452	7.85540758666398	14.7123545199586
CG12233	Idh3a	96.170747125175	68.316562426994	67.1346187164983	74.1591520888134	37.554392389984	43.4879452421809	35.3493341399879	32.3671799439088
CG6606	Rip11	20.6080172411089	16.5911651608414	11.8472856558526	27.321792874826	22.7302901307798	16.8021606617517	19.6385189666599	15.6931781546225
CG9423	Kap-alpha3	8.83200738904668	10.7354598099562	7.89819043723509	9.7577831695807	13.8358287752573	11.860348702413	13.746963276662	6.86576544264733
CG4501	bgm	10.7946756977237	5.8557053508852	10.8600118511982	12.6851181204549	16.8006492270981	7.90689913494198	13.746963276662	11.7698836159669
CG1728	Tim8	13.7386781607393	16.5911651608414	21.7200237023965	19.5155663391614	16.8006492270981	12.8487110942807	18.6565930183269	21.5781199626059
CG5643	wdb	19.6266830867704	18.5430669444698	15.7963808744702	14.6366747543711	16.8006492270981	20.7556102292227	19.6385189666599	21.5781199626059
CG17273	AdSS	90.2827421991438	103.450794532305	107.612844707328	95.6262750618909	104.756989298377	105.754775929849	82.4817796599718	88.2741271197514
CG9634	goe	19.6266830867704	19.519017836284	23.6945713117053	7.80622653566456	5.92964090368169	7.90689913494198	8.83733353499697	1.96164726932781
CG10863	CG10863	23.5520197041245	11.7114107017704	8.88546424188948	16.5882313882872	12.8475552913103	9.88362391867748	12.765037328329	4.90411817331952
CG4928	CG4928	54.9547126429571	52.7013481579668	37.5164045768667	39.0311326783228	48.4254007134005	41.5112204584454	33.3854822433219	56.8877708105065
CG1516	PCB	25.5146880128015	23.4228214035408	33.5673093582491	19.5155663391614	13.8358287752573	15.813798269884	12.765037328329	18.6356490586142
CG5867	CG5867	6.86933908036964	10.7354598099562	9.87273804654386	11.7093398034968	14.8241022592042	9.88362391867748	10.801185431663	8.82741271197514
CG14476	GCS2alpha	17.6640147780934	11.7114107017704	15.7963808744702	21.4671229730776	12.8475552913103	15.813798269884	14.728889224995	22.5589435972698
CG16936	GstE12	179.584150243949	178.599013201999	157.963808744702	159.051865664165	182.830594530185	168.021606617517	180.674374493271	171.644136066183
CG31012	cindr	28.4586904758171	39.038035672568	51.3382378420281	40.0069109952809	31.6247514863024	44.4763076340487	50.0782233649829	31.3863563092449
CG6206	LManII	39.2533661735408	33.1823303216828	31.5927617489404	28.297571191784	27.6716575505146	33.6043213235034	35.3493341399879	30.405532674581
CG12131	eIF3j	14.7200123150778	15.6152142690272	14.8091070698158	16.5882313882872	13.8358287752573	18.7788854454872	13.746963276662	16.6740017892864
CG9734	glob1	24.533353858463	18.5430669444698	15.7963808744702	18.5397880222033	39.5309393578779	35.5810461072389	58.9155568999798	43.1562399252118
CG17332	VhaSFD	34.3466954018482	50.7494463743384	35.5418569675579	41.958467629197	49.4136741973474	41.5112204584454	48.1143714683169	51.9836526371869
CG6008	NP15.6	39.2533661735408	58.557053508852	35.5418569675579	38.0553543613647	38.542665873931	38.5461332828422	31.4216303466559	33.3480035785727
CG6851	Mtch	6.86933908036964	13.6633124853988	9.87273804654386	11.7093398034968	9.88273483946949	18.7788854454872	8.83733353499697	6.86576544264733
CG5170	Dp1	43.1787027908949	35.1342321053112	31.5927617489404	54.6435857496519	12.8475552913103	27.6741469722969	25.5300746566579	12.7507072506308
CG6906	CAH2	27.4773563214786	19.519017836284	22.7072975070509	27.321792874826	24.7068370986737	26.6857845804292	17.6746670699939	15.6931781546225
CG13388	Akap200	18.6453489324319	14.639263377213	22.7072975070509	22.4429012900356	14.8241022592042	23.720697404826	20.6204449149929	12.7507072506308
CG7010	Pdha	37.2906978648638	27.3266249707976	24.6818451163597	28.297571191784	34.5895719381432	40.5228580665777	24.5481487083249	30.405532674581
